datetime,open,high,low,close,volume,open_price,high_price,low_price,close_price,volume_price,stack_volume,floatingStocks,d_close_ma3,d_close_ma5,d_close_ma10,d_close_ma20,d_close_ma60,d_close_ma120,m_close_ma3,m_close_ma5,m_close_ma10,m_close_ma60,m_close_ma120,upperband,middleband,lowerband,true_range,MOM,SAR,CCI,OBV,money,stack_money,stocks,market_cap,floatpercentage,stoch_slowk,stoch_slowd,RSI,macd,macdsignal,macdhist,mlr,pvr,open_ratio,high_ratio,low_ratio,close_ratio
2023-07-03 09:11:00,396500,396500,395000,395500,6265,0.0187919463087247,0.0173796791443852,0.0148048452220728,0.0161073825503355,0.0144840994632819,0.0083450563741117,0.0,0.0,0.0008521516829995,0.0,0.0,0.0,0.0,0.0166516651665165,0.0164553547342864,0.0158215010141986,0.0031256511773287,0.001956263536645,0.0203056959012497,0.0095114273983851,0.0021153151123447,0.0307692307692307,0.6148148148148148,0.014209498379555,0.5848837209302692,0.0249362774115249,21.63204845373326,24.45112390762696,18.25310470764159,31.141010762007117,0.7283,0.9399509803921552,0.9364651416122,0.7251548666386405,20.53255878038297,16.304468341654346,4.228090438728625,0.0001017206523253,0.9107428405291468,0.0,0.0,-0.38,-0.25
2023-07-03 09:12:00,395000,396000,395000,395500,3403,0.0147651006711408,0.0160427807486631,0.0148048452220728,0.0161073825503355,0.0077557286364822,0.0086435859907411,0.0,0.0,0.0008521516829995,0.0,0.0,0.0,0.0,0.0166516651665165,0.0169948745616401,0.0166328600405678,0.0034497927809036,0.0021891520529122,0.0212015760630566,0.0105378404269877,0.00323850897739,0.0153846153846153,0.6074074074074074,0.0156461384628783,0.5728241563055425,0.0249362774115249,21.020261899958527,24.48297041630139,18.25310470764159,31.141010762007117,0.7283,0.9191176470588216,0.938671023965141,0.7251548666386405,20.3113535883138,17.105845390986236,3.2055081973275605,5.525225536524079e-05,0.5431763766959298,-0.13,0.13,-0.13,0.0
2023-07-03 09:13:00,395000,395500,394500,395000,3391,0.0147651006711408,0.0147058823529413,0.0134589502018842,0.0147651006711408,0.007727517438047,0.0089410629022868,0.0,0.0,0.0008521516829995,0.0,0.0,0.0,0.0,0.0153015301530152,0.0169948745616401,0.0170385395537524,0.0037507814127943,0.0023987517175527,0.0216743404477606,0.0114958259203503,0.004680697195958,0.0153846153846153,0.5962962962962962,0.0168529161328694,0.5483870967742326,0.0241724622912741,21.01561450463537,24.51369302230734,18.25310470764159,31.13974573970053,0.7283,0.8566176470588216,0.905228758169934,0.6814739536539437,19.50771586132701,17.586219485054393,1.921496376272624,5.505741931928637e-05,0.9964736996767558,-0.13,0.0,-0.25,-0.13
2023-07-03 09:14:00,395000,395000,394500,394500,1384,0.0147651006711408,0.0133689839572193,0.0134589502018842,0.0134228187919462,0.0030091944997566,0.0090624748885974,0.0,0.0,0.0008521516829995,0.0,0.0,0.0,0.0,0.0144014401440144,0.0164553547342864,0.0171737660581472,0.0040286170730015,0.0026083513821932,0.0218976486723445,0.0123169563432325,0.0061140373940999,0.0,0.5888888888888888,0.017866609375662,0.5180722891566742,0.0238607194052738,20.11877035581136,24.525957341692685,18.25310470764159,31.13847911508533,0.7283,0.7746212121212102,0.8501188354129523,0.6399596087880451,18.256914612419205,17.72035851052735,0.5365561018918515,2.247109063340971e-05,0.4081391919787673,0.0,0.0,-0.13,-0.13
2023-07-03 09:15:00,395000,396000,394500,396000,7518,0.0147651006711408,0.0160427807486631,0.0134589502018842,0.0174496644295301,0.0174298187665593,0.0097219946234842,0.0,0.0,0.0008521516829995,0.0,0.0,0.0,0.0,0.0148514851485148,0.0161855948206097,0.017444219066937,0.0043759116482602,0.0028412398984605,0.0222742105560884,0.0134117969070755,0.0079397283513849,0.0307692307692307,0.5925925925925926,0.0231884989003239,0.5739130434782982,0.0255541319897755,21.811581968640397,24.59010170950616,18.25310470764159,31.14227418605389,0.7283,0.7859848484848466,0.805741235888294,0.6991675028413492,18.265467313560656,17.829380271134013,0.4360870424266431,0.0001220647827904,5.432080924855492,0.13,0.38,0.0,0.38
2023-07-03 09:16:00,396000,396500,395500,396500,4274,0.0174496644295301,0.0173796791443852,0.0161507402422611,0.0187919463087247,0.0098033914562385,0.0100969330840995,0.0,0.0,0.0008521516829995,0.0,0.0,0.0,0.0,0.0162016201620163,0.0167251146479634,0.0181203515889114,0.0047695121668867,0.0030974172663547,0.0226972148276123,0.0145066374709184,0.0097150810366408,0.0153846153846153,0.6037037037037036,0.0178725179419583,0.6301546391752864,0.0265168408732765,21.24976794068808,24.624913807367545,18.25310470764159,31.143536015874307,0.7283,0.8484848484848466,0.8030303030303024,0.7159365058492824,18.46287507298985,17.95607923150518,0.5067958414846657,6.939410503409907e-05,0.5685022612396914,0.0,0.13,-0.13,0.13
2023-07-03 09:17:00,396500,397500,396000,397500,7332,0.0187919463087247,0.020053475935829,0.0174966352624494,0.0214765100671139,0.0169925451908134,0.0107401358901902,0.0,0.0,0.0008521516829995,0.0,0.0,0.0,0.0,0.018901890189019,0.0178041543026707,0.0189317106152804,0.0052094186288811,0.0033768834858753,0.0232080450539788,0.0157383331052416,0.011674470522017,0.0307692307692307,0.6074074074074074,0.0178725179419583,0.6931216931217123,0.0281683573762781,21.791322693912782,24.68205123774311,18.25310470764159,31.14605490889379,0.7283,0.9696969696969676,0.8680555555555549,0.7463853937235959,19.204856934958958,18.20583477219593,0.9990221627630173,0.0001190448240781,1.71548900327562,0.0,0.25,-0.13,0.25
2023-07-03 09:18:00,397500,398000,397000,397500,10496,0.0214765100671139,0.0213903743315508,0.0201884253028263,0.0214765100671139,0.0244308978448995,0.0116609019366615,0.0,0.0,0.0008521516829995,0.0,0.0,0.0,0.0,0.0202520252025202,0.0191529538710548,0.0196078431372548,0.0056493250908755,0.003656349705396,0.0234874145950272,0.0169016012043246,0.0137451220153776,0.0153846153846153,0.6037037037037036,0.0181914767994604,0.7082294264339306,0.0281683573762781,22.151656580449288,24.75866739390977,18.25310470764159,31.14605490889379,0.7283,0.9629629629629608,0.9270482603815928,0.7463853937235957,19.567322987100344,18.478132415176816,1.0891905719235253,0.0001704165948614,1.4315330060010911,0.0,0.13,-0.13,0.0
2023-07-03 09:19:00,397500,397500,396000,396000,5060,0.0214765100671139,0.020053475935829,0.0174966352624494,0.0174496644295301,0.0116512249537453,0.0121047925802538,0.0,0.0,0.0008521516829995,0.0,0.0,0.0,0.0,0.0198019801980198,0.0199622336120852,0.0197430696416496,0.0059966196661342,0.0039008826474766,0.0223957527622573,0.0179280142329274,0.0170225855976773,0.0307692307692307,0.5888888888888888,0.0187305172686385,0.5860849056604123,0.027028603761277,21.42005139109056,24.79353831069697,18.25310470764159,31.14227418605389,0.7283,0.8148148148148128,0.9158249158249152,0.629078968149664,18.431735728953495,18.46885307793216,-0.0371173489786542,8.215586604411354e-05,0.4820884146341463,0.0,0.0,-0.38,-0.38
2023-07-03 09:20:00,396000,396500,396000,396500,1529,0.0174496644295301,0.0173796791443852,0.0174966352624494,0.0187919463087247,0.0033500798141822,0.0122389247529915,0.0,0.0,0.0008521516829995,0.0,0.0,0.0,0.0,0.018901890189019,0.0202319935257622,0.0197430696416496,0.0064133731564446,0.0041454155895572,0.0209262070011855,0.01895442726153,0.020709632426821,0.0,0.5851851851851851,0.019237215309666,0.5579710144927845,0.0273730075710273,20.22258854588208,24.80383326210728,18.25310470764159,31.143536015874307,0.7283,0.7037037037037017,0.8271604938271598,0.6488881951885834,17.730842740616644,18.321251010469048,-0.5904082698524076,2.482535952202561e-05,0.3021739130434782,0.0,0.13,0.0,0.13
2023-07-03 09:21:00,396500,397000,396000,397000,3140,0.0187919463087247,0.018716577540107,0.0174966352624494,0.0201342281879193,0.0071374332041103,0.0125143825832049,0.0,0.0,0.0008521516829995,0.0,0.0,0.0,0.0,0.0184518451845183,0.0205017534394389,0.0201487491548342,0.0068532796184392,0.0044015929574512,0.0206095516916184,0.019707130149172,0.0225886166720394,0.0153846153846153,0.5962962962962962,0.019713511468232,0.5790816326530986,0.028080285506028,20.94265836275247,24.824658171853883,18.25310470764159,31.144796255486597,0.7283,0.6455026455026435,0.721340388007054,0.6679836590559518,17.378509570374735,18.13270272245019,-0.7541931520754542,5.098209869140643e-05,2.053629823413996,0.0,0.13,-0.13,0.13
2023-07-03 09:22:00,396500,397000,396500,397000,1445,0.0187919463087247,0.018716577540107,0.018842530282638,0.0201342281879193,0.0031526014251357,0.0126411458203572,0.0,0.0,0.0008521516829995,0.0,0.0,0.0,0.0,0.0193519351935194,0.0202319935257622,0.0205544286680188,0.0073163390521173,0.0046694147511585,0.0204706919458002,0.0203229779663336,0.0239956605682747,0.0,0.5962962962962962,0.0201612298572839,0.5844155844156189,0.028080285506028,20.16693714234533,24.834101503685293,18.25310470764159,31.144796255486597,0.7283,0.6984126984126965,0.6825396825396818,0.6679836590559518,16.904419370664982,17.887046052093147,-0.9826266814281668,2.346150720034468e-05,0.4601910828025478,-0.13,0.0,-0.13,0.0
2023-07-03 09:23:00,396500,397000,396000,396500,2490,0.0187919463087247,0.018716577540107,0.0174966352624494,0.0187919463087247,0.0056093266222026,0.012859582125208,0.0,0.0,0.0008521516829995,0.0,0.0,0.0,0.0,0.0193519351935194,0.0196924736984085,0.0209601081812034,0.0077562455141118,0.0049255921190525,0.0203712197733123,0.0207335431777746,0.0249411675739665,0.0153846153846153,0.5962962962962962,0.0205820851429927,0.541443850267419,0.0275194186085275,20.710210993085752,24.850153417360325,18.25310470764159,31.143536015874307,0.7283,0.6666666666666647,0.6701940035273362,0.6283507212156513,15.94147782535816,17.497932406746152,-1.5564545813879909,4.042847953554204e-05,1.7231833910034602,-0.13,0.0,-0.25,-0.13
2023-07-03 09:24:00,396000,396500,396000,396500,1330,0.0174496644295301,0.0173796791443852,0.0174966352624494,0.0187919463087247,0.0028822441067981,0.0129762569386423,0.0,0.0,0.0008521516829995,0.0,0.0,0.0,0.0,0.018901890189019,0.0199622336120852,0.0215010141987828,0.0081729990044223,0.0051817694869464,0.0203261056269585,0.0210756808539755,0.0256881415763239,0.0,0.6,0.0209776891115589,0.5201072386059309,0.0275194186085275,20.08236949408306,24.85861669671992,18.25310470764159,31.143536015874307,0.7283,0.6190476190476171,0.6613756613756607,0.6283507212156513,15.005367180739997,16.99941936154492,-1.9940521808049243,2.1594328426614823e-05,0.5341365461847389,-0.13,0.0,-0.13,0.0
2023-07-03 09:25:00,396000,396500,396000,396000,2170,0.0174496644295301,0.0173796791443852,0.0174966352624494,0.0174496644295301,0.0048570279972635,0.0131666211079299,0.0,0.0,0.0008521516829995,0.0,0.0,0.0,0.0,0.0180018001800179,0.0196924736984085,0.0215010141987828,0.008520293579681,0.0054263024290273,0.020343668466511,0.0212125359244559,0.0259483356108185,0.0,0.5851851851851851,0.0213495568420114,0.4971264367816506,0.027030630991027,20.57172175814773,24.87227060250069,18.25310470764159,31.14227418605389,0.7283,0.5238095238095218,0.6031746031746025,0.5878967767828306,13.70208542577457,16.33995257439085,-2.637867148616283,3.523285164342419e-05,1.631578947368421,-0.13,0.0,-0.13,-0.13
2023-07-03 09:26:00,396500,397000,396000,396500,3656,0.0187919463087247,0.018716577540107,0.0174966352624494,0.0187919463087247,0.0083505147368247,0.0134873452567389,0.0,0.0,0.0008521516829995,0.0,0.0,0.0,0.0,0.0180018001800179,0.0194227137847315,0.0215010141987828,0.0089138940983075,0.0056824797969212,0.0201328817795765,0.0215546736006568,0.0268748798250897,0.0153846153846153,0.5851851851851851,0.0216991125086367,0.5312500000000355,0.0278541367650278,21.09477422013274,24.89489268501176,18.25310470764159,31.143536015874307,0.7283,0.5238095238095218,0.5555555555555549,0.6146167646981897,12.92370700891246,15.656703461295171,-2.732996452382711,5.9360048667446464e-05,1.6847926267281106,0.13,0.25,0.0,0.13
2023-07-03 09:27:00,396500,397000,396000,396000,1767,0.0187919463087247,0.018716577540107,0.0174966352624494,0.0174496644295301,0.0039096019164807,0.0136423560803017,0.0,0.0,0.0008521516829995,0.0,0.0,0.0,0.0,0.0175517551755175,0.0188831939573779,0.0210953346855982,0.0092843416452503,0.0059270127390018,0.0199250516794369,0.0217599562063774,0.0275189892779199,0.0153846153846153,0.5740740740740741,0.0271754846190981,0.4960317460317874,0.0274561239907774,20.36747621670726,24.905643254286957,18.25310470764159,31.14227418605389,0.7283,0.4761904761904742,0.5079365079365072,0.5745018078725391,11.76772725770832,14.8789082205778,-3.11118096286948,2.8689607766788268e-05,0.4833150984682713,0.0,0.13,-0.13,-0.13
2023-07-03 09:28:00,396500,396500,396000,396000,604,0.0187919463087247,0.0173796791443852,0.0174966352624494,0.0174496644295301,0.0011754666014674,0.0136953422361771,0.0,0.0,0.0008521516829995,0.0,0.0,0.0,0.0,0.0175517551755175,0.0186134340437011,0.0206896551724136,0.0096316362205091,0.0061715456810824,0.0198280966272565,0.0218968112768578,0.0279033076966626,0.0,0.5740740740740741,0.0270691649999308,0.4338624338624802,0.0274561239907774,19.29381342568513,24.90929096961514,18.25310470764159,31.14227418605389,0.7283,0.4761904761904742,0.4920634920634913,0.574501807872539,10.72793996251712,14.048714568965664,-3.3207746064485444,9.806747646372449e-06,0.3418222976796831,0.13,0.13,0.0,0.0
2023-07-03 09:29:00,396500,397000,396000,396500,2824,0.0187919463087247,0.018716577540107,0.0174966352624494,0.0187919463087247,0.0063945383119829,0.0139430788325219,0.0,0.0,0.0008521516829995,0.0,0.0,0.0,0.0,0.0175517551755175,0.0186134340437011,0.0208248816768086,0.0100252367391355,0.0064277230489764,0.0198786541121172,0.0220336663473381,0.0281277392841681,0.0153846153846153,0.5888888888888888,0.0269649717731468,0.4903846153846641,0.028092223636778,20.83628197430825,24.92617373034756,18.25310470764159,31.143536015874307,0.7283,0.419047619047617,0.4571428571428565,0.6044437229564703,10.189896469560916,13.276950949084716,-3.087054479523799,4.585141614794005e-05,4.675496688741722,0.13,0.25,0.0,0.13
2023-07-03 09:30:00,397000,397500,396500,397000,2814,0.0201342281879193,0.020053475935829,0.018842530282638,0.0201342281879193,0.0063710289799535,0.0141899381746304,0.0,0.0,0.0008521516829995,0.0,0.0,0.0,0.0,0.0184518451845183,0.0191529538710548,0.0209601081812034,0.01046514320113,0.0066955448426837,0.0200277606253178,0.0221020938825784,0.0281057398424928,0.0153846153846153,0.5888888888888888,0.0268628624108986,0.6000000000000482,0.0287260708052787,20.83413614667289,24.942740894545476,18.25310470764159,31.144796255486597,0.7283,0.4428571428571408,0.4460317460317453,0.6323081753391228,10.05108864494192,12.631778488256156,-2.5806898433142376,4.5689052776311366e-05,0.996458923512748,0.13,0.25,0.0,0.13
2023-07-03 09:31:00,397500,397500,397000,397000,797,0.0214765100671139,0.020053475935829,0.0201884253028263,0.0201342281879193,0.0016291967096338,0.0142598553372674,0.0,0.0,0.0008521516829995,0.0,0.0,0.0,0.0,0.0193519351935194,0.0194227137847315,0.0209601081812034,0.0109050496631244,0.0069750110622046,0.0201886193089597,0.0223073764882988,0.0283502325404776,0.0,0.5851851851851851,0.0267627952358953,0.6312849162011561,0.0287260708052787,19.57346551466643,24.947387586924243,18.25310470764159,31.144796255486597,0.7283,0.4666666666666647,0.442857142857142,0.6323081753391228,9.827793755056335,12.070981541616192,-2.243187786559856,1.2940360718806026e-05,0.283226723525231,0.13,0.13,0.0,0.0
2023-07-03 09:32:00,397500,397500,397000,397500,1058,0.0214765100671139,0.020053475935829,0.0201884253028263,0.0214765100671139,0.0022427902755999,0.014352668835473,0.0,0.0,0.0008521516829995,0.0,0.0,0.0,0.0,0.0202520252025202,0.0202319935257622,0.0210953346855982,0.0113681090968027,0.0072661217075384,0.0205149399251343,0.0225810866292597,0.0285549983803723,0.0,0.5888888888888888,0.026664729404392,0.6823529411765099,0.0289643829247789,19.85664583619069,24.953522185587644,18.25310470764159,31.14605490889379,0.7283,0.6666666666666647,0.5253968253968249,0.6600790483381638,9.939710365487263,11.644727306390408,-1.7050169409031446,1.717804471831465e-05,1.3274780426599748,0.13,0.13,0.0,0.13
2023-07-03 09:33:00,397000,397500,397000,397500,782,0.0201342281879193,0.020053475935829,0.0201884253028263,0.0214765100671139,0.0015939327115898,0.0144212701167555,0.0,0.0,0.0008521516829995,0.0,0.0,0.0,0.0,0.0207020702070206,0.0210412732667926,0.021365787694388,0.0118080155587971,0.0075572323528727,0.0206067258299149,0.0229232243054604,0.02915358828053,0.0,0.5925925925925926,0.0265686248895187,0.6410891089109341,0.0289643829247789,19.55391987998341,24.958030385869066,18.25310470764159,31.14605490889379,0.7283,0.8333333333333313,0.6555555555555549,0.6600790483381638,9.914121266930016,11.298606098498327,-1.3844848315683134,1.2696815661363005e-05,0.7391304347826086,-0.13,0.0,-0.13,0.0
2023-07-03 09:34:00,397500,397500,397000,397500,953,0.0214765100671139,0.020053475935829,0.0201884253028263,0.0214765100671139,0.0019959422892917,0.0145048724454795,0.0,0.0,0.0008521516829995,0.0,0.0,0.0,0.0,0.0211521152115212,0.0215807930941462,0.0216362407031778,0.0122710749924754,0.0078483429982068,0.0202022950872939,0.0233337895169016,0.030429635729869,0.0,0.5925925925925926,0.0264744424649432,0.6148648648649081,0.0289643829247789,19.75220208186572,24.963499906439832,18.25310470764159,31.14605490889379,0.7283,0.999999999999998,0.8333333333333327,0.6600790483381638,9.781091388950008,10.995103156588664,-1.2140117676386557,1.5473229316213478e-05,1.2186700767263428,0.0,0.0,-0.13,0.0
2023-07-03 09:35:00,397500,397500,397000,397500,2343,0.0214765100671139,0.020053475935829,0.0201884253028263,0.0214765100671139,0.0052637394413712,0.0147104131130559,0.0,0.0,0.0008521516829995,0.0,0.0,0.0,0.0,0.0211521152115212,0.021850553007823,0.0220419202163624,0.0127109814544696,0.0081394536435408,0.0203868471239381,0.023539072122622,0.0306484475250041,0.0,0.5962962962962962,0.0263821436888591,0.595918367346969,0.0289643829247789,20.652016851991203,24.976824381688036,18.25310470764159,31.14605490889379,0.7283,0.999999999999998,0.944444444444444,0.6600790483381638,9.565400272140396,10.70916257969901,-1.1437623075586134,3.804173797260041e-05,2.458551941238196,0.0,0.0,-0.13,0.0
2023-07-03 09:36:00,397500,397500,397000,397500,1341,0.0214765100671139,0.020053475935829,0.0201884253028263,0.0214765100671139,0.0029081043720304,0.0148280529061502,0.0,0.0,0.0008521516829995,0.0,0.0,0.0,0.0,0.0211521152115212,0.0221203129214999,0.022312373225152,0.0131508879164641,0.0084189198630615,0.0205955173964234,0.0236759271931026,0.0307015028139361,0.0,0.5925925925925926,0.0262916908882964,0.5827067669173286,0.0289643829247789,20.093806817945797,24.984369966120724,18.25310470764159,31.14605490889379,0.7283,0.999999999999998,0.9999999999999996,0.6600790483381638,9.28740409490012,10.424810882739232,-1.1374067878391112,2.177292813540637e-05,0.5723431498079385,0.0,0.0,-0.13,0.0
2023-07-03 09:37:00,397500,397500,397000,397500,979,0.0214765100671139,0.020053475935829,0.0201884253028263,0.0214765100671139,0.002057066552568,0.0149139360958888,0.0,0.0,0.0008521516829995,0.0,0.0,0.0,0.0,0.0211521152115212,0.0221203129214999,0.0227180527383366,0.0136139473501424,0.0086983860825822,0.0205955173964234,0.0236759271931026,0.0307015028139361,0.0,0.5962962962962962,0.0262030471437451,0.572222222222261,0.0289643829247789,19.778652790639484,24.98984009288589,18.25310470764159,31.14605490889379,0.7283,0.999999999999998,0.9999999999999996,0.6600790483381638,8.9637614592287,10.132600998037129,-1.1688395388084267,1.5895374082448055e-05,0.7300521998508576,0.0,0.0,-0.13,0.0
2023-07-03 09:38:00,397500,397500,396000,396000,5351,0.0214765100671139,0.020053475935829,0.0174966352624494,0.0174496644295301,0.0123353465157994,0.0153833548377588,0.0,0.0,0.0008521516829995,0.0,0.0,0.0,0.0,0.0198019801980198,0.0213110331804695,0.0227180527383366,0.013984394897085,0.0089429190246628,0.0204442081539002,0.023470644587382,0.0304466596066916,0.0307692307692307,0.5851851851851851,0.0261161762740849,0.4389312977099721,0.0277590822145277,21.47636918113086,25.019198219411315,18.25310470764159,31.14227418605389,0.7283,0.6666666666666647,0.8888888888888884,0.4876990643843502,7.411462967357948,9.58837339190129,-2.1769104245433426,8.688064015850822e-05,5.465781409601634,0.0,0.0,-0.38,-0.38
